v1,v2,n_tokens,jsd,pillai,bhatt_dist,overlap_kde,bhatt_affinity,n_balanced_per_vowel,overlap_knn_density_k10,overlap_knn_density_k25,overlap_knn_density_k50,overlap_mvn_mc,overlap_pca2_grid,overlap_pca2_hull
ɑː,o,1000,0.936828731240293,0.501191484467678,0.812872232909715,0.0288418282239953,0.443582163467079,500,0.10002092891678374,0.16864648257088707,0.21879860195337,0.2076909513969706,0.274,0.644391116199081
ɑː,ow,1000,0.859170491321684,0.341030272910406,0.402793803322023,0.0405902630822353,0.668449917266605,500,0.19129123677512908,0.3244373037641799,0.43102612593807754,0.3745529426504062,0.364,0.8379378176461592
ɑː,ɔ,1000,0.865036413913091,0.337616106261436,0.446809407949165,0.0570374541583031,0.639665811876437,500,0.22438394960114166,0.3334799897228169,0.39768655115190904,0.3545569230116743,0.336,0.7826038788123767
ɑː,u,783,0.972047033129039,0.650505398817153,1.49443709143305,0.009501401822115,0.224374871726317,283,0.03875569001065494,0.06322047481223116,0.09435415898012595,0.07902484168473038,0.11307420494699648,0.4910804739268955
ɑː,uː,1000,0.960105433624439,0.73643938370872,1.85891865461934,0.0111204533390643,0.155841057295169,500,0.026365061290478744,0.04619106847229767,0.06784237455711879,0.05315879202598175,0.076,0.5727044617695018
ɑː,ʉː,1000,0.987764401315267,0.746555477854219,1.70486549647742,0.0049894291344751,0.181796836845929,500,0.01558190371651752,0.02814383212937627,0.04430818468860501,0.06992624859797911,0.096,0.4298613502691368
ɑː,ʊ,1000,0.957570350904296,0.650728477844366,1.13808103514969,0.0105591039144281,0.32043333250943,500,0.06764184835021803,0.12050989560229422,0.15679281906159806,0.13605702534215322,0.20600000000000002,0.6222161770768339
ɒ,ɒː,939,0.785887325133648,0.0991178810987262,0.162841864081874,0.0831822342262574,0.849725549920612,439,0.4881345048410894,0.6919951733019649,0.7452383232744286,0.5794927667866424,0.43963553530751703,0.8906407691073078
ɒ,e,1000,0.984680636770156,0.724361342287122,1.68510938051825,0.0054908876663396,0.185424149057193,500,0.037016612753701335,0.08874643247271406,0.12824114421951482,0.06918576212489547,0.116,0.6124199191686122
ɒ,ej,1000,0.980781174474841,0.702816537495029,1.45730933630391,0.008068465084465,0.232861985854699,500,0.034841930729171716,0.07658202892061237,0.10884372745903612,0.09272809725237487,0.098,0.6751606451296623
ɒ,ə,1000,0.92298479352734,0.449935817383275,0.56569778553496,0.0249422737339741,0.567963691604907,500,0.18200724611684516,0.3040079022313935,0.3626992583772273,0.2969630506094906,0.25,0.8329297315634191
ɒ,əw,1000,0.848130014223807,0.153807317321581,0.217834653097746,0.0879183703197551,0.804258412310202,500,0.44145275343841317,0.6143869900720096,0.7069861642694106,0.5306926986560566,0.45000000000000007,0.8940668278371687
ɒ,ɛ,1000,0.942767127790588,0.499235327580897,0.666891268984461,0.016190948494744,0.513301817306664,500,0.11914701685380863,0.20452322714656998,0.25798260483484475,0.2613042446551456,0.214,0.8435197764947867
ɒ,ɛː,845,0.941063282494181,0.515837620534694,0.74132249856884,0.0104803866348556,0.47648335010342,345,0.18212248321657343,0.27166145561630267,0.33182070855119083,0.2584627106332877,0.17681159420289855,0.7856681071115338
ɒ,ɚ,1000,0.953816212041201,0.628385290467465,1.14725112420591,0.017064637173816,0.317508361930917,500,0.07390974418544324,0.12539064245896192,0.156513325024168,0.13456554245645697,0.14400000000000002,0.7305871089175312
ɒ,ɝ,1000,0.947734110010939,0.600249656399119,0.987858815860608,0.0242844434278539,0.372373157525858,500,0.09183760907323994,0.19235973528058523,0.23813091856638352,0.1671209202515039,0.194,0.6832686270078188
ɒ,i,1000,0.979607696369046,0.723685651471573,1.61126991614194,0.0036486933949491,0.19963393467733,500,0.03288246269176812,0.07597098554360879,0.10995227405298236,0.07775455991532693,0.08800000000000001,0.5889802857794499
ɒ,iː,1000,0.991500881083611,0.75731469707448,1.84834087597814,0.0056030465110692,0.157498258805908,500,0.01954279181192238,0.04626560061308976,0.06839399732081801,0.05833687975882768,0.08000000000000002,0.7330581709422671
ɒ,ɪ,1000,0.960236522662891,0.63316915860391,1.09940013921525,0.0109767954011312,0.333070819908538,500,0.07599021707282344,0.1448486614452142,0.19803718401938458,0.14893366804619346,0.134,0.7947586888880521
ɒ,o,1000,0.81954624251893,0.327736872580522,0.550979665717037,0.0633953300867295,0.576384869202741,500,0.30812688782160175,0.4369737819209162,0.49303645260868423,0.30306805881855836,0.41000000000000003,0.828740614433255
ɒ,ow,1000,0.788435252944092,0.107446004057452,0.219547499493956,0.101315621259423,0.802882020297614,500,0.3110657885858439,0.5283473038611243,0.6619272977229262,0.520131877383022,0.486,0.9570371265252033
ɒ,ɔ,1000,0.844526983741068,0.239200394343065,0.337815824671759,0.0668095647896593,0.713326652971262,500,0.4313855173916351,0.5876626657124557,0.6448909394261014,0.4340585059393345,0.43200000000000005,0.8137194569472964
ɒ,u,783,0.966296053736924,0.590404767612528,1.26066109844776,0.0154900492580663,0.283466565235154,283,0.06373696575105975,0.11006656673483468,0.1543160819200065,0.1172893909312505,0.13427561837455831,0.5985532903480828
ɒ,uː,1000,0.952521190412124,0.689962168420253,1.58940223552163,0.0147335948096932,0.20404754766199,500,0.07716015595973162,0.1416172471372956,0.18004236631996723,0.07654494581151373,0.12000000000000001,0.6161762994425507
ɒ,ʉː,1000,0.969953814619857,0.66098778449692,1.20689855169398,0.0118730666608876,0.299123558537933,500,0.05043352943860101,0.09994346884437541,0.13939778175081727,0.12861104193044223,0.126,0.5997240278003384
ɒ,ʊ,1000,0.921008894644489,0.50360980592652,0.726069437613641,0.0258621251022157,0.483806890905639,500,0.21077267793309096,0.33868927761828727,0.38523045338962475,0.2368827345737483,0.268,0.7212805537406864
ɒː,e,939,0.968964021629172,0.694719337213961,1.50579159348034,0.0128922535834268,0.221841615931543,439,0.04953289901804593,0.07638714782128236,0.10357769067376064,0.08387004479347472,0.14123006833712984,0.7303010613691882
ɒː,ej,939,0.980216751660449,0.693659626313837,1.4008387373231,0.0063225493989889,0.246390220577992,439,0.043756331881221175,0.07529230009796162,0.10279823708921401,0.10225730660033407,0.1389521640091116,0.5839428070677615
ɒː,ə,939,0.908960432233682,0.480744055125368,0.643401063877824,0.0221365381036813,0.525502115029986,439,0.1488993668064483,0.20173194977556236,0.24936668179972377,0.26415782751151307,0.22779043280182232,0.7392315413940101
ɒː,əw,939,0.864093826557931,0.217114853944248,0.276109438873583,0.0645068567868353,0.758729891672774,439,0.45018349160377635,0.4984680741618779,0.5647588098460135,0.47036174366234845,0.37357630979498857,0.9273998504805536
ɒː,ɛ,939,0.951748364112706,0.543269953221728,0.802793437777244,0.0167644608379808,0.448075543106315,439,0.10016080621022494,0.1451168510729252,0.18456416662170433,0.21670604472203112,0.214123006833713,0.7463966437192251
ɒː,ɛː,784,0.95496299367506,0.552173810481184,0.854631809807973,0.0140160638402571,0.425439805012152,345,0.12003683095206732,0.18698244704566036,0.23509996793825474,0.19311853506868296,0.17101449275362318,0.6713911828761298
ɒː,ɚ,939,0.948629646900999,0.660344459781612,1.30668848388135,0.022824730034737,0.270715050927082,439,0.04881724349707485,0.06702738475007186,0.08689192685190372,0.11234048597996434,0.12528473804100226,0.5861205856082897
ɒː,ɝ,939,0.961916424387378,0.662150180281843,1.26425059704248,0.009349043244007,0.282450886377052,439,0.05946271021176883,0.08784877486657361,0.10987572632197351,0.12044591424295681,0.08428246013667424,0.6346502264566812
ɒː,i,939,0.969914386027308,0.694523560596983,1.46359582035847,0.0117859478830744,0.231402694405836,439,0.0368857043315924,0.0631699835005004,0.09109731080165104,0.0963506104659661,0.11161731207289292,0.606751439230577
ɒː,iː,939,0.98033148929225,0.733416344466999,1.69673707161342,0.0058199322044518,0.1832805808562,439,0.023801566777312072,0.04766899885124423,0.06682373117121088,0.07012681397580808,0.09567198177676538,0.6578766371685307
ɒː,ɪ,939,0.968050519543333,0.626571593731095,1.09685414555387,0.0111677403670094,0.333919896518,439,0.08728633609332437,0.1245310902457446,0.1581635454932813,0.14473502138848807,0.16173120728929385,0.7414605276589281
ɒː,o,939,0.843018716140346,0.336840007621109,0.552994811241089,0.0702451904949778,0.575224539322874,439,0.2766516106215811,0.3628895784465088,0.4226129523271332,0.29066655684090725,0.31662870159453305,0.8025620428888341
ɒː,ow,939,0.82470007352561,0.197856409162204,0.31434601943104,0.0787249432258441,0.730266298108214,439,0.23786398333188996,0.4221260521428891,0.540012288885591,0.4414317824634609,0.37357630979498857,0.9083715717435282
ɒː,ɔ,939,0.865377837900138,0.295038725504715,0.387710027656618,0.0713395586709556,0.678609092605615,439,0.3408529780076287,0.4189797308447042,0.4474704038614554,0.38596952829596204,0.3257403189066059,0.8877544382289543
ɒː,u,722,0.930650200164902,0.563116562606349,1.1655923317207,0.0168067781769283,0.31173795505482,283,0.06294988155156472,0.10033852970637182,0.14442337530673202,0.1254612001387361,0.11307420494699646,0.8157939020726337
ɒː,uː,939,0.942625580024841,0.667910475356939,1.48047901300249,0.02261980777302,0.227528673083178,439,0.07992050733280691,0.11436879095274474,0.14194100233462265,0.08657513147266553,0.13211845102505695,0.7051045552300534
